monotonic_s,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,mx_gauss,my_gauss,mz_gauss,roll_deg,pitch_deg,yaw_deg
26939.678776,0.01555,0.13161,-10.08335,-13.0900,8.9250,3.0800,-0.81925,-0.22620,1.11998,172.813,-4.755,-86.596
26939.678776,0.01795,0.13400,-10.07977,-13.0200,8.8900,3.0450,-0.81925,-0.22620,1.11998,172.811,-4.756,-86.625
26939.678776,0.00718,0.12921,-10.08814,-12.8625,8.9075,3.0975,-0.81925,-0.22620,1.11998,172.812,-4.757,-86.655
26939.678776,0.00718,0.13041,-10.08814,-13.0025,8.9075,3.1325,-0.81925,-0.22620,1.11998,172.810,-4.757,-86.686
26939.678776,0.00718,0.13400,-10.09053,-13.0025,8.9600,3.1500,-0.81432,-0.22968,1.11650,172.809,-4.758,-86.717
26939.678776,0.00837,0.11844,-10.07857,-12.9500,8.8900,3.0450,-0.81432,-0.22968,1.11650,172.809,-4.759,-86.746
26939.774218,0.01316,0.12323,-10.09891,-13.0900,8.9425,3.0275,-0.81432,-0.22968,1.11650,172.808,-4.760,-86.776
26939.774218,0.01436,0.12921,-10.08694,-12.9500,9.0300,3.0800,-0.81432,-0.22968,1.11650,172.808,-4.763,-86.806
26939.774218,0.00598,0.11964,-10.08335,-12.9325,8.9775,3.0625,-0.81432,-0.22968,1.11650,172.808,-4.763,-86.835
26939.774218,0.00837,0.12802,-10.08216,-12.9675,8.9950,3.1150,-0.81432,-0.22968,1.11650,172.808,-4.765,-86.866
26939.774218,0.00718,0.13041,-10.08096,-12.8625,8.8375,3.0975,-0.81432,-0.22968,1.11650,172.808,-4.764,-86.896
26939.774218,0.00837,0.12443,-10.09173,-13.0200,8.9075,3.0625,-0.81432,-0.22968,1.11650,172.808,-4.765,-86.926
26939.774218,0.01196,0.12203,-10.08694,-12.9150,8.8550,3.0625,-0.81432,-0.22968,1.11650,172.808,-4.765,-86.956
26939.774218,0.01196,0.12084,-10.08335,-13.0200,8.9775,3.0800,-0.81432,-0.22968,1.11650,172.808,-4.767,-86.986
26939.774218,0.01196,0.12203,-10.08934,-13.0550,8.8900,3.0450,-0.80910,-0.22388,1.11418,172.807,-4.767,-87.016
26939.774218,0.01196,0.12562,-10.08096,-12.9850,8.9425,3.1150,-0.80910,-0.22388,1.11418,172.807,-4.769,-87.046
26939.875813,0.01316,0.12443,-10.08216,-12.9675,8.8900,3.1325,-0.80910,-0.22388,1.11418,172.807,-4.769,-87.076
26939.875813,0.00957,0.13041,-10.08814,-12.9150,8.9600,3.0975,-0.80910,-0.22388,1.11418,172.807,-4.770,-87.107
26939.875813,0.01196,0.12921,-10.09651,-12.9150,8.8725,3.1325,-0.80910,-0.22388,1.11418,172.807,-4.771,-87.137
26939.875813,0.00598,0.11844,-10.08814,-12.8275,8.7500,2.9925,-0.80910,-0.22388,1.11418,172.809,-4.769,-87.167
26939.875813,0.01196,0.12921,-10.07498,-12.8800,8.9250,3.0800,-0.80910,-0.22388,1.11418,172.809,-4.770,-87.197
26939.875813,0.00837,0.13280,-10.08694,-12.9325,9.0825,3.2725,-0.80910,-0.22388,1.11418,172.808,-4.772,-87.228
26939.875813,0.00598,0.13519,-10.08335,-12.9675,9.0125,3.1675,-0.80910,-0.22388,1.11418,172.807,-4.773,-87.259
26939.875813,0.00837,0.12323,-10.08814,-13.0900,9.0125,2.9750,-0.80910,-0.22388,1.11418,172.806,-4.775,-87.288
26939.875813,0.01436,0.12682,-10.08335,-12.9500,8.9425,3.0100,-0.81519,-0.22765,1.11853,172.806,-4.776,-87.317
26939.875813,0.01555,0.12562,-10.08934,-12.9325,8.7850,2.9750,-0.81519,-0.22765,1.11853,172.806,-4.775,-87.346
26939.982145,0.01436,0.13280,-10.08575,-12.8625,8.8900,3.1150,-0.81519,-0.22765,1.11853,172.806,-4.776,-87.377
26939.982145,0.00957,0.12203,-10.08096,-12.9850,8.9250,3.1500,-0.81519,-0.22765,1.11853,172.806,-4.777,-87.408
26939.982145,0.00598,0.12443,-10.09173,-12.9325,8.9950,2.9925,-0.81519,-0.22765,1.11853,172.806,-4.777,-87.437
26939.982145,0.00957,0.12802,-10.09891,-12.8100,8.9250,3.1325,-0.81519,-0.22765,1.11853,172.808,-4.778,-87.467
26939.982145,0.00837,0.13041,-10.08934,-12.9325,9.0125,3.0275,-0.81519,-0.22765,1.11853,172.807,-4.779,-87.497
26939.982145,0.00598,0.13400,-10.07618,-13.0375,8.9250,2.9575,-0.81519,-0.22765,1.11853,172.805,-4.779,-87.525
26939.982145,0.00718,0.13161,-10.08934,-13.0025,8.9250,3.0800,-0.81519,-0.22765,1.11853,172.804,-4.779,-87.555
26939.982145,0.00718,0.13639,-10.08814,-13.0025,9.0475,3.0625,-0.81519,-0.22765,1.11853,172.802,-4.780,-87.585
26939.982145,0.01436,0.13041,-10.07857,-13.0025,8.8025,3.0975,-0.81635,-0.22794,1.12839,172.801,-4.780,-87.615
26939.982145,0.02034,0.12203,-10.08694,-13.0200,8.9775,3.1150,-0.81635,-0.22794,1.12839,172.801,-4.782,-87.646
26940.092002,0.01316,0.12802,-10.08814,-12.9325,8.8725,3.1150,-0.81635,-0.22794,1.12839,172.801,-4.783,-87.676
26940.092002,0.00957,0.11725,-10.08216,-12.8625,8.7675,3.0450,-0.81635,-0.22794,1.12839,172.803,-4.781,-87.706
26940.092002,0.00837,0.12203,-10.08455,-12.9500,8.9250,3.1500,-0.81635,-0.22794,1.12839,172.804,-4.782,-87.737
26940.092002,0.01196,0.13519,-10.08455,-12.9325,9.0125,3.1150,-0.81635,-0.22794,1.12839,172.803,-4.783,-87.767
26940.092002,0.00837,0.13161,-10.08575,-12.9500,8.8900,3.0275,-0.81635,-0.22794,1.12839,172.803,-4.783,-87.797
26940.092002,0.00957,0.12682,-10.09412,-13.0200,8.8375,2.9050,-0.81635,-0.22794,1.12839,172.802,-4.782,-87.825
26940.092002,0.01196,0.12323,-10.07977,-13.0900,8.8025,3.0450,-0.81635,-0.22794,1.12839,172.801,-4.781,-87.855
26940.092002,0.01316,0.13041,-10.08096,-13.0200,8.9600,3.0800,-0.81635,-0.22794,1.12839,172.800,-4.783,-87.885
26940.092002,0.01436,0.12443,-10.08694,-13.1075,9.0650,3.1325,-0.82128,-0.22939,1.12926,172.798,-4.785,-87.915
26940.092002,0.01555,0.13998,-10.08096,-13.0200,9.0475,3.1325,-0.82128,-0.22939,1.12926,172.796,-4.787,-87.946
26940.186654,0.01077,0.12921,-10.08096,-13.0375,9.0475,2.9050,-0.82128,-0.22939,1.12926,172.795,-4.788,-87.974
26940.186654,0.00718,0.11605,-10.08575,-12.9325,8.9950,2.9925,-0.82128,-0.22939,1.12926,172.797,-4.789,-88.003
26940.186654,0.00957,0.12682,-10.08934,-13.0550,8.9425,3.1850,-0.82128,-0.22939,1.12926,172.796,-4.790,-88.034
26940.186654,0.01196,0.13759,-10.09173,-12.9675,8.8725,3.0275,-0.82128,-0.22939,1.12926,172.795,-4.789,-88.064
26940.186654,0.01077,0.13519,-10.08335,-12.9500,8.8725,3.0625,-0.82128,-0.22939,1.12926,172.794,-4.789,-88.094
26940.186654,0.01196,0.12203,-10.08694,-12.9675,8.7500,2.9400,-0.82128,-0.22939,1.12926,172.794,-4.788,-88.122
26940.186654,0.00598,0.12802,-10.09053,-12.8800,8.8725,3.1150,-0.82128,-0.22939,1.12926,172.795,-4.787,-88.153
26940.186654,0.01436,0.12443,-10.08934,-12.9325,8.8025,3.0275,-0.82128,-0.22939,1.12926,172.796,-4.786,-88.183
26940.186654,0.01436,0.12802,-10.09053,-12.9850,8.9425,3.0275,-0.82447,-0.22910,1.12636,172.795,-4.787,-88.212
26940.186654,0.00837,0.13519,-10.08934,-13.0200,8.9950,3.0100,-0.82447,-0.22910,1.12636,172.794,-4.788,-88.241
26940.308172,0.00598,0.13280,-10.09173,-13.0375,8.9075,3.0975,-0.82447,-0.22910,1.12636,172.793,-4.788,-88.272
26940.308172,0.00598,0.12562,-10.08814,-13.1075,8.8375,3.1675,-0.82447,-0.22910,1.12636,172.792,-4.787,-88.303
26940.308172,0.01077,0.12802,-10.08694,-13.0200,8.9250,3.1325,-0.82447,-0.22910,1.12636,172.791,-4.787,-88.333
26940.308172,0.01436,0.12203,-10.08216,-12.9500,8.8200,3.0100,-0.82447,-0.22910,1.12636,172.792,-4.787,-88.363
26940.308172,0.01077,0.13041,-10.08216,-12.9325,8.9250,2.9750,-0.82447,-0.22910,1.12636,172.792,-4.787,-88.392
26940.308172,0.01077,0.13519,-10.08455,-13.0550,9.0475,3.0450,-0.82447,-0.22910,1.12636,172.790,-4.788,-88.421
26940.308172,0.00957,0.12443,-10.08216,-12.8450,8.8725,3.0975,-0.82447,-0.22910,1.12636,172.792,-4.788,-88.452
26940.308172,0.01077,0.13041,-10.07737,-13.0375,8.9075,3.1150,-0.82447,-0.22910,1.12636,172.791,-4.788,-88.482
26940.308172,0.00598,0.12562,-10.08216,-13.0550,8.8375,3.0275,-0.81548,-0.22359,1.12027,172.790,-4.787,-88.512
26940.308172,0.00598,0.12562,-10.07498,-12.9675,8.9775,3.1325,-0.81548,-0.22359,1.12027,172.790,-4.787,-88.542
26940.374646,0.00837,0.12682,-10.09412,-12.9500,9.0300,3.0975,-0.81548,-0.22359,1.12027,172.791,-4.789,-88.572
26940.374646,0.01316,0.12203,-10.08814,-12.8800,9.0300,3.0975,-0.81548,-0.22359,1.12027,172.792,-4.790,-88.603
26940.374646,0.00957,0.13400,-10.08216,-12.9325,8.9950,3.0450,-0.81548,-0.22359,1.12027,172.792,-4.791,-88.632
26940.374646,0.01196,0.12203,-10.08455,-13.0200,9.0300,3.0625,-0.81548,-0.22359,1.12027,172.792,-4.792,-88.662
26940.374646,0.01436,0.13400,-10.08216,-13.0725,8.9250,3.0275,-0.81548,-0.22359,1.12027,172.790,-4.793,-88.691
26940.374646,0.01077,0.13161,-10.09532,-12.9850,8.9775,3.0450,-0.81548,-0.22359,1.12027,172.790,-4.794,-88.721
26940.374646,0.00837,0.13280,-10.08814,-13.0550,9.0300,3.1500,-0.81548,-0.22359,1.12027,172.788,-4.795,-88.752
26940.374646,0.00718,0.13519,-10.08694,-12.9850,8.9075,3.0100,-0.81548,-0.22359,1.12027,172.787,-4.794,-88.781
26940.374646,0.00479,0.13759,-10.08814,-12.9675,8.9425,3.1150,-0.82099,-0.22417,1.12723,172.787,-4.794,-88.811
26940.374646,0.00718,0.12921,-10.08096,-12.9500,8.8900,2.9925,-0.82099,-0.22417,1.12723,172.787,-4.793,-88.841
26940.477647,0.00718,0.13519,-10.07977,-12.9675,8.8375,3.1150,-0.82099,-0.22417,1.12723,172.786,-4.792,-88.871
26940.477647,0.01436,0.12562,-10.08335,-13.0200,8.9600,3.1150,-0.82099,-0.22417,1.12723,172.786,-4.793,-88.901
26940.477647,0.00598,0.13161,-10.08096,-12.9500,8.8900,3.0275,-0.82099,-0.22417,1.12723,172.786,-4.792,-88.931
26940.477647,0.01196,0.12562,-10.08096,-12.8975,9.0300,3.1150,-0.82099,-0.22417,1.12723,172.787,-4.794,-88.961
26940.477647,0.00957,0.12921,-10.07498,-12.9675,8.9250,3.1150,-0.82099,-0.22417,1.12723,172.787,-4.794,-88.992
26940.477647,0.00598,0.12921,-10.08096,-13.0375,8.7850,3.1675,-0.82099,-0.22417,1.12723,172.786,-4.792,-89.023
26940.477647,0.01077,0.13519,-10.08455,-12.8450,8.8725,3.1325,-0.82099,-0.22417,1.12723,172.787,-4.792,-89.053
26940.477647,0.00598,0.13759,-10.08575,-13.0200,8.9075,3.0625,-0.82099,-0.22417,1.12723,172.785,-4.791,-89.083
26940.477647,0.00718,0.13280,-10.07737,-13.1600,8.8725,2.9925,-0.82012,-0.22446,1.12520,172.783,-4.790,-89.112
26940.477647,0.01196,0.13041,-10.08455,-13.0725,8.8550,3.0975,-0.82012,-0.22446,1.12520,172.782,-4.790,-89.143
26940.592912,0.01077,0.13519,-10.08694,-12.8625,8.8900,3.0800,-0.82012,-0.22446,1.12520,172.782,-4.790,-89.173
26940.592912,0.01077,0.13041,-10.08455,-12.8625,8.9425,3.0100,-0.82012,-0.22446,1.12520,172.783,-4.790,-89.202
26940.592912,0.00957,0.12443,-10.08934,-13.0725,8.9600,3.0975,-0.82012,-0.22446,1.12520,172.783,-4.791,-89.232
26940.592912,0.01077,0.12562,-10.09771,-13.0025,8.8725,3.0450,-0.82012,-0.22446,1.12520,172.783,-4.790,-89.262
26940.592912,0.00598,0.12921,-10.08934,-12.9675,8.9250,3.1850,-0.82012,-0.22446,1.12520,172.783,-4.790,-89.293
26940.592912,0.01555,0.12921,-10.09173,-12.8975,8.8375,3.0100,-0.82012,-0.22446,1.12520,172.784,-4.790,-89.323
26940.592912,0.00837,0.13400,-10.10369,-13.0025,8.8725,2.9575,-0.82012,-0.22446,1.12520,172.783,-4.789,-89.352
26940.592912,0.00837,0.12323,-10.07857,-12.9850,8.9075,3.1150,-0.82012,-0.22446,1.12520,172.784,-4.789,-89.382
26940.592912,0.00718,0.12323,-10.07977,-12.9675,8.9950,3.0450,-0.81084,-0.22214,1.12230,172.785,-4.789,-89.412
26940.592912,0.00598,0.12802,-10.08216,-13.0550,8.9775,3.0450,-0.81084,-0.22214,1.12230,172.784,-4.790,-89.441
26940.673529,0.00718,0.12802,-10.07378,-13.0025,8.9425,3.0800,-0.81084,-0.22214,1.12230,172.784,-4.790,-89.472
26940.673529,0.00598,0.12084,-10.07618,-12.8975,8.9600,3.0800,-0.81084,-0.22214,1.12230,172.786,-4.790,-89.502
26940.673529,0.00718,0.12562,-10.08934,-13.0375,8.9775,2.9925,-0.81084,-0.22214,1.12230,172.785,-4.790,-89.531
26940.673529,0.00718,0.11964,-10.08934,-13.1250,9.0300,3.0625,-0.81084,-0.22214,1.12230,172.785,-4.791,-89.561
26940.673529,0.00957,0.12682,-10.09293,-12.9500,8.9950,3.0800,-0.81084,-0.22214,1.12230,172.785,-4.791,-89.591
26940.673529,0.00837,0.13041,-10.08216,-13.0900,8.8725,3.0450,-0.81084,-0.22214,1.12230,172.784,-4.791,-89.620
26940.673529,0.01555,0.12562,-10.08934,-13.0900,8.8550,2.9925,-0.81084,-0.22214,1.12230,172.783,-4.791,-89.650
26940.673529,0.01077,0.13041,-10.08694,-12.9150,8.8025,2.9575,-0.81084,-0.22214,1.12230,172.784,-4.789,-89.679
26940.673529,0.00598,0.12682,-10.08096,-12.9150,8.9075,3.0100,-0.82012,-0.22881,1.12462,172.785,-4.789,-89.708
26940.673529,0.01077,0.12802,-10.09053,-13.0200,8.9075,3.0275,-0.82012,-0.22881,1.12462,172.784,-4.789,-89.738
26940.778386,0.01196,0.12443,-10.08096,-13.0200,8.9075,3.1150,-0.82012,-0.22881,1.12462,172.785,-4.789,-89.768
26940.778386,0.00718,0.12084,-10.08814,-13.0550,8.8550,3.0800,-0.82012,-0.22881,1.12462,172.785,-4.788,-89.798
26940.778386,0.01436,0.11844,-10.09053,-13.0025,8.9425,3.1150,-0.82012,-0.22881,1.12462,172.786,-4.789,-89.829
26940.778386,0.00718,0.12203,-10.08216,-12.9850,8.8725,2.9925,-0.82012,-0.22881,1.12462,172.787,-4.788,-89.858
26940.778386,0.00837,0.12084,-10.09532,-12.9850,8.8550,3.0450,-0.82012,-0.22881,1.12462,172.787,-4.787,-89.888
26940.778386,0.00957,0.12203,-10.08694,-12.8800,8.9075,2.9925,-0.82012,-0.22881,1.12462,172.789,-4.787,-89.917
26940.778386,0.00837,0.13519,-10.08216,-12.8800,8.8550,2.9925,-0.82012,-0.22881,1.12462,172.789,-4.786,-89.947
26940.778386,0.00718,0.13161,-10.08096,-12.9325,8.8375,3.0975,-0.82012,-0.22881,1.12462,172.789,-4.785,-89.977
26940.778386,0.01436,0.12562,-10.08934,-12.8625,8.9600,3.0975,-0.82041,-0.22678,1.12549,172.791,-4.786,-90.007
26940.778386,0.00957,0.13759,-10.08814,-13.0025,8.7850,3.0450,-0.82041,-0.22678,1.12549,172.790,-4.785,-90.037
26940.885934,0.01196,0.13280,-10.08575,-13.0025,8.7850,2.9925,-0.82041,-0.22678,1.12549,172.789,-4.784,-90.066
26940.885934,0.00837,0.12562,-10.08934,-13.0725,8.7850,2.9925,-0.82041,-0.22678,1.12549,172.788,-4.782,-90.096
26940.885934,0.00957,0.12203,-10.08096,-12.9850,8.9950,3.0100,-0.82041,-0.22678,1.12549,172.789,-4.783,-90.125
26940.885934,0.00837,0.12562,-10.08814,-13.0725,8.9425,3.0800,-0.82041,-0.22678,1.12549,172.788,-4.783,-90.155
26940.885934,0.00837,0.12921,-10.08216,-13.0725,8.8200,3.1150,-0.82041,-0.22678,1.12549,172.788,-4.782,-90.186
26940.885934,0.01196,0.12323,-10.08814,-13.0375,8.7150,3.1500,-0.82041,-0.22678,1.12549,172.788,-4.781,-90.217
26940.885934,0.00837,0.12802,-10.08575,-12.9675,8.8550,3.1150,-0.82041,-0.22678,1.12549,172.788,-4.780,-90.247
26940.885934,0.00957,0.12443,-10.07977,-13.0200,8.9600,3.1150,-0.82041,-0.22678,1.12549,172.788,-4.781,-90.278
26940.885934,0.00837,0.13161,-10.07737,-12.8975,8.8375,3.0975,-0.82157,-0.22330,1.12143,172.789,-4.780,-90.308
26940.885934,0.00957,0.12443,-10.08455,-12.9675,8.8725,3.0275,-0.82157,-0.22330,1.12143,172.789,-4.779,-90.338
26940.974321,0.01316,0.12323,-10.08335,-12.8800,9.0125,2.9925,-0.82157,-0.22330,1.12143,172.791,-4.781,-90.367
26940.974321,0.01077,0.13161,-10.08814,-12.9850,8.8550,3.1500,-0.82157,-0.22330,1.12143,172.791,-4.780,-90.398
26940.974321,0.01077,0.13161,-10.09532,-12.8450,8.8550,3.1500,-0.82157,-0.22330,1.12143,172.792,-4.780,-90.428
26940.974321,0.01555,0.13519,-10.08575,-13.0900,8.9950,3.0100,-0.82157,-0.22330,1.12143,172.790,-4.782,-90.458
26940.974321,0.01436,0.13280,-10.09412,-13.0375,8.9600,3.0100,-0.82157,-0.22330,1.12143,172.789,-4.783,-90.487
26940.974321,0.00718,0.12682,-10.08216,-13.1075,8.8375,2.9575,-0.82157,-0.22330,1.12143,172.788,-4.781,-90.516
26940.974321,0.00837,0.12921,-10.08455,-13.0025,8.9250,2.9400,-0.82157,-0.22330,1.12143,172.787,-4.781,-90.544
26940.974321,0.00598,0.12682,-10.07737,-12.9850,8.8550,3.0450,-0.82157,-0.22330,1.12143,172.788,-4.780,-90.574
26940.974321,0.00598,0.12802,-10.08096,-13.0375,8.7325,3.0450,-0.82476,-0.22359,1.11998,172.787,-4.778,-90.604
26940.974321,0.01555,0.12562,-10.08455,-12.9150,8.9425,3.0450,-0.82476,-0.22359,1.11998,172.788,-4.779,-90.634
26941.077810,0.01795,0.12084,-10.08575,-12.9500,8.9775,3.0450,-0.82476,-0.22359,1.11998,172.789,-4.781,-90.664
26941.077810,0.01316,0.12562,-10.07857,-12.9150,8.9425,3.0625,-0.82476,-0.22359,1.11998,172.790,-4.781,-90.694
26941.077810,0.01675,0.12562,-10.08575,-12.9675,8.9425,3.1150,-0.82476,-0.22359,1.11998,172.791,-4.783,-90.724
26941.077810,0.00957,0.13161,-10.07977,-12.9850,8.9600,2.9400,-0.82476,-0.22359,1.11998,172.791,-4.783,-90.753
26941.077810,0.00837,0.13280,-10.08575,-12.9675,8.8375,3.0450,-0.82476,-0.22359,1.11998,172.790,-4.782,-90.782
26941.077810,0.00837,0.13400,-10.08814,-13.0375,8.8725,3.0975,-0.82476,-0.22359,1.11998,172.789,-4.781,-90.813
26941.077810,0.01077,0.12203,-10.10010,-13.1075,8.8900,3.0450,-0.82476,-0.22359,1.11998,172.789,-4.781,-90.842
26941.077810,0.00837,0.13041,-10.09891,-13.1775,8.9775,3.0800,-0.82476,-0.22359,1.11998,172.787,-4.782,-90.872
26941.077810,0.01675,0.12323,-10.08335,-13.0025,8.8200,3.1150,-0.81809,-0.22475,1.12143,172.787,-4.782,-90.903
26941.077810,0.01436,0.12802,-10.08694,-12.9850,8.8550,2.9925,-0.81809,-0.22475,1.12143,172.787,-4.781,-90.932
26941.173440,0.01675,0.12203,-10.08455,-12.9850,8.8025,3.0975,-0.81809,-0.22475,1.12143,172.788,-4.781,-90.963
26941.173440,0.00837,0.12562,-10.08814,-13.0025,8.9600,3.1500,-0.81809,-0.22475,1.12143,172.788,-4.782,-90.993
26941.173440,0.00718,0.12802,-10.08814,-13.0200,9.0650,3.1325,-0.81809,-0.22475,1.12143,172.788,-4.783,-91.024
26941.173440,0.00718,0.13041,-10.08575,-12.7925,8.7850,3.1150,-0.81809,-0.22475,1.12143,172.790,-4.781,-91.054
26941.173440,0.00598,0.12562,-10.08455,-12.8450,8.8725,3.0625,-0.81809,-0.22475,1.12143,172.792,-4.781,-91.084
26941.173440,0.00479,0.12802,-10.08096,-12.9850,8.8725,3.0275,-0.81809,-0.22475,1.12143,172.792,-4.780,-91.114
26941.173440,0.01436,0.12682,-10.08335,-12.9675,8.8900,3.0450,-0.81809,-0.22475,1.12143,172.792,-4.780,-91.144
26941.173440,0.02034,0.11605,-10.09053,-12.8625,9.0475,3.0100,-0.81809,-0.22475,1.12143,172.795,-4.782,-91.173
26941.173440,0.02154,0.12443,-10.07977,-12.9325,8.9600,3.1150,-0.81577,-0.22533,1.11795,172.796,-4.784,-91.204
26941.173440,0.00837,0.11964,-10.07378,-13.1075,8.7850,3.0800,-0.81577,-0.22533,1.11795,172.796,-4.783,-91.234
26941.274619,0.00957,0.13161,-10.08455,-13.0025,8.8200,2.9925,-0.81577,-0.22533,1.11795,172.795,-4.782,-91.263
26941.274619,0.01316,0.12562,-10.09293,-12.9500,8.9075,3.0625,-0.81577,-0.22533,1.11795,172.796,-4.782,-91.293
26941.274619,0.00598,0.13161,-10.08934,-12.9675,8.9075,3.1500,-0.81577,-0.22533,1.11795,172.796,-4.781,-91.324
26941.274619,0.00718,0.13759,-10.08455,-13.0025,8.8725,3.0275,-0.81577,-0.22533,1.11795,172.794,-4.781,-91.353
26941.274619,0.00957,0.12682,-10.08934,-12.7925,8.8725,3.0275,-0.81577,-0.22533,1.11795,172.796,-4.780,-91.383
26941.274619,0.00957,0.13041,-10.08694,-12.8275,8.8900,3.1150,-0.81577,-0.22533,1.11795,172.798,-4.780,-91.414
26941.274619,0.01196,0.12084,-10.09053,-12.9150,8.8900,3.0625,-0.81577,-0.22533,1.11795,172.799,-4.780,-91.444
26941.274619,0.01196,0.12443,-10.08575,-12.9150,8.8725,3.0100,-0.81577,-0.22533,1.11795,172.800,-4.780,-91.473
26941.274619,0.00837,0.12562,-10.08694,-12.9500,8.9075,3.0625,-0.81867,-0.22678,1.12520,172.801,-4.779,-91.503
26941.274619,0.00718,0.13041,-10.08335,-12.8800,8.9600,3.1500,-0.81867,-0.22678,1.12520,172.802,-4.780,-91.534
26941.378626,0.00957,0.12802,-10.08216,-12.8800,8.8900,3.0625,-0.81867,-0.22678,1.12520,172.803,-4.779,-91.564
26941.378626,0.01077,0.12562,-10.07618,-13.0375,8.8900,3.0800,-0.81867,-0.22678,1.12520,172.802,-4.779,-91.594
26941.378626,0.00837,0.12802,-10.07977,-13.0375,8.9775,3.0800,-0.81867,-0.22678,1.12520,172.802,-4.780,-91.624
26941.378626,0.00718,0.12323,-10.08934,-13.0550,8.9775,3.0275,-0.81867,-0.22678,1.12520,172.801,-4.780,-91.653
26941.378626,0.01196,0.12562,-10.08934,-12.9150,8.8550,2.9750,-0.81867,-0.22678,1.12520,172.802,-4.780,-91.682
26941.378626,0.00837,0.13161,-10.09053,-13.0375,8.9425,2.9750,-0.81867,-0.22678,1.12520,172.801,-4.780,-91.711
26941.378626,0.01316,0.12802,-10.08814,-13.0550,8.9600,2.9925,-0.81867,-0.22678,1.12520,172.800,-4.780,-91.740
26941.378626,0.01436,0.12084,-10.07977,-12.9150,8.9425,2.9575,-0.81867,-0.22678,1.12520,172.802,-4.781,-91.769
26941.378626,0.00718,0.12562,-10.09412,-13.0200,8.8200,3.0100,-0.81983,-0.22591,1.12781,172.802,-4.780,-91.799
26941.378626,0.00837,0.13161,-10.08455,-13.1075,8.6450,3.0100,-0.81983,-0.22591,1.12781,172.800,-4.777,-91.829
26941.474318,0.00957,0.12921,-10.08335,-12.8800,9.0300,3.1150,-0.81983,-0.22591,1.12781,172.801,-4.778,-91.859
26941.474318,0.00718,0.13280,-10.08216,-12.9325,8.9950,3.1675,-0.81983,-0.22591,1.12781,172.801,-4.778,-91.890
26941.474318,0.01196,0.12203,-10.08455,-13.0900,8.9600,3.0100,-0.81983,-0.22591,1.12781,172.801,-4.779,-91.919
26941.474318,0.01077,0.12562,-10.09651,-12.9850,8.9425,2.9050,-0.81983,-0.22591,1.12781,172.801,-4.779,-91.947
26941.474318,0.00837,0.12802,-10.08216,-12.9500,8.9775,2.9925,-0.81983,-0.22591,1.12781,172.801,-4.780,-91.977
26941.474318,0.02034,0.13041,-10.09412,-13.0375,8.8550,3.0800,-0.81983,-0.22591,1.12781,172.800,-4.780,-92.007
26941.474318,0.01555,0.12682,-10.08216,-12.9500,8.9075,2.9750,-0.81983,-0.22591,1.12781,172.801,-4.781,-92.036
26941.474318,0.00957,0.12443,-10.08455,-13.0900,8.7850,3.0275,-0.81983,-0.22591,1.12781,172.800,-4.779,-92.066
26941.474318,0.01436,0.12443,-10.07139,-13.0375,8.8200,3.0975,-0.82244,-0.22649,1.12404,172.800,-4.779,-92.096
26941.474318,0.00957,0.12562,-10.08455,-12.9675,8.8725,3.2025,-0.82244,-0.22649,1.12404,172.800,-4.779,-92.127
26941.591256,0.00718,0.12443,-10.08934,-12.9325,8.8725,3.1150,-0.82244,-0.22649,1.12404,172.801,-4.778,-92.158
26941.591256,0.00718,0.13161,-10.09173,-12.9850,8.9600,3.0275,-0.82244,-0.22649,1.12404,172.801,-4.778,-92.187
26941.591256,0.01196,0.13878,-10.08694,-12.9325,8.9075,3.0975,-0.82244,-0.22649,1.12404,172.800,-4.778,-92.217
26941.591256,0.00957,0.12084,-10.08455,-13.1075,8.9425,2.9400,-0.82244,-0.22649,1.12404,172.800,-4.778,-92.246
26941.591256,0.00718,0.11844,-10.08575,-13.0725,8.9075,3.0450,-0.82244,-0.22649,1.12404,172.800,-4.778,-92.276
26941.591256,0.00957,0.12443,-10.08216,-12.8800,8.8550,2.9400,-0.82244,-0.22649,1.12404,172.802,-4.777,-92.305
26941.591256,0.00718,0.13041,-10.08694,-13.0550,8.9600,3.0275,-0.82244,-0.22649,1.12404,172.801,-4.777,-92.334
26941.591256,0.01077,0.12921,-10.08335,-13.0550,8.8725,3.0275,-0.82244,-0.22649,1.12404,172.800,-4.777,-92.364
26941.591256,0.00598,0.12921,-10.08694,-12.8450,8.8725,3.0975,-0.81838,-0.22620,1.12288,172.801,-4.776,-92.394
26941.591256,0.01675,0.12802,-10.08575,-12.8100,8.9425,3.0100,-0.81838,-0.22620,1.12288,172.803,-4.777,-92.424
26941.673285,0.00598,0.12203,-10.08934,-12.9325,9.0475,3.0100,-0.81838,-0.22620,1.12288,172.804,-4.778,-92.453
26941.673285,0.00718,0.12802,-10.07857,-13.1425,9.0300,3.0275,-0.81838,-0.22620,1.12288,172.802,-4.778,-92.482
26941.673285,0.01316,0.12203,-10.08934,-13.1075,9.0300,3.1675,-0.81838,-0.22620,1.12288,172.802,-4.780,-92.513
26941.673285,0.01436,0.13519,-10.09053,-12.9675,9.0125,3.0975,-0.81838,-0.22620,1.12288,172.801,-4.781,-92.543
26941.673285,0.01077,0.13280,-10.07498,-13.0025,8.8375,2.9925,-0.81838,-0.22620,1.12288,172.801,-4.781,-92.573
